,match_id,team_total,Unnamed: 0,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,total_runs_scored,wickets_remaining,balls_remaining,striker_score,non_striker_score,partnership,runs_remaining
15575,1211659,170,2797,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,2.2,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Kamran Akmal,Naseem Shah,0,0,,,,,,,,,,18,9,107,5,5,9,152
15576,1211659,170,2798,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,2.3,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Kamran Akmal,Naseem Shah,0,0,,,,,,,,,,18,9,106,5,5,9,152
15577,1211659,170,2799,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,2.4,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Kamran Akmal,Naseem Shah,0,1,,,,1.0,,,,,,18,9,105,5,5,9,151
15578,1211659,170,2800,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,2.5,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,Naseem Shah,0,0,,,,,,,,,,19,9,104,5,5,10,151
15579,1211659,170,2801,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,2.6,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,Naseem Shah,0,0,,,,,,,,,,19,9,103,5,5,10,151
15580,1211659,170,2802,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,3.1,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Kamran Akmal,TS Mills,1,0,,,,,,,,,,19,9,102,5,5,10,150
15581,1211659,170,2803,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,3.2,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,TS Mills,1,0,,,,,,,,,,20,9,101,5,6,11,149
15582,1211659,170,2804,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,3.3,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Kamran Akmal,TS Mills,1,0,,,,,,,,,,21,9,100,6,6,12,148
15583,1211659,170,2805,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,3.4,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,TS Mills,4,0,,,,,,,,,,22,9,99,6,7,13,144
15584,1211659,170,2806,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,3.5,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,TS Mills,1,0,,,,,,,,,,26,9,98,10,7,17,143
15585,1211659,170,2807,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,3.6,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Kamran Akmal,TS Mills,0,0,,,,,,,,,,27,9,97,7,11,18,143
15586,1211659,170,2808,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,4.1,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,Mohammad Hasnain,6,0,,,,,,,,,,27,9,96,11,7,18,137
15587,1211659,170,2809,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,4.2,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,Mohammad Hasnain,6,0,,,,,,,,,,33,9,95,17,7,24,131
15588,1211659,170,2810,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,4.3,Peshawar Zalmi,Quetta Gladiators,Kamran Akmal,Haider Ali,Mohammad Hasnain,0,0,,,,,,caught,Kamran Akmal,,,39,9,94,23,7,30,131
15589,1211659,170,2811,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,4.4,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Mohammad Hasnain,1,0,,,,,,,,,,39,8,93,0,7,0,130
15590,1211659,170,2812,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,4.5,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Hasnain,0,0,,,,,,,,,,40,8,92,7,1,1,130
15591,1211659,170,2813,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,4.6,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Hasnain,1,0,,,,,,,,,,40,8,91,7,1,1,129
15592,1211659,170,2814,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,5.1,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),0,0,,,,,,,,,,41,8,90,8,1,2,129
15593,1211659,170,2815,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,5.2,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),1,0,,,,,,,,,,41,8,89,8,1,2,128
15594,1211659,170,2816,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,5.3,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),1,0,,,,,,,,,,42,8,88,1,9,3,127
15595,1211659,170,2817,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,5.4,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),1,0,,,,,,,,,,43,8,87,9,2,4,126
15596,1211659,170,2818,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,5.5,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),1,0,,,,,,,,,,44,8,86,2,10,5,125
15597,1211659,170,2819,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,5.6,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),0,0,,,,,,,,,,45,8,85,10,3,6,125
15598,1211659,170,2820,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,6.1,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,BCJ Cutting,1,0,,,,,,,,,,45,8,84,3,10,6,124
15599,1211659,170,2821,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,6.2,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,BCJ Cutting,2,0,,,,,,,,,,46,8,83,10,4,7,122
15600,1211659,170,2822,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,6.3,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,BCJ Cutting,1,0,,,,,,,,,,48,8,82,12,4,9,121
15601,1211659,170,2823,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,6.4,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,BCJ Cutting,1,0,,,,,,,,,,49,8,81,4,13,10,120
15602,1211659,170,2824,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,6.5,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,BCJ Cutting,6,0,,,,,,,,,,50,8,80,13,5,11,114
15603,1211659,170,2825,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,6.6,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,BCJ Cutting,1,0,,,,,,,,,,56,8,79,19,5,17,113
15604,1211659,170,2826,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,7.1,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),1,0,,,,,,,,,,57,8,78,20,5,18,112
15605,1211659,170,2827,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,7.2,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),6,0,,,,,,,,,,58,8,77,5,21,19,106
15606,1211659,170,2828,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,7.3,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Mohammad Nawaz (3),1,0,,,,,,,,,,64,8,76,11,21,25,105
15607,1211659,170,2829,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,7.4,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),4,0,,,,,,,,,,65,8,75,21,12,26,101
15608,1211659,170,2830,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,7.5,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),6,0,,,,,,,,,,69,8,74,25,12,30,95
15609,1211659,170,2831,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,7.6,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Nawaz (3),4,0,,,,,,,,,,75,8,73,31,12,36,91
15610,1211659,170,2832,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,8.1,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Sohail Khan,4,0,,,,,,,,,,79,8,72,12,35,40,87
15611,1211659,170,2833,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,8.2,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Sohail Khan,0,0,,,,,,,,,,83,8,71,16,35,44,87
15612,1211659,170,2834,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,8.3,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Sohail Khan,4,0,,,,,,,,,,83,8,70,16,35,44,83
15613,1211659,170,2835,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,8.4,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Sohail Khan,0,0,,,,,,,,,,87,8,69,20,35,48,83
15614,1211659,170,2836,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,8.5,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Sohail Khan,0,0,,,,,,,,,,87,8,68,20,35,48,83
15615,1211659,170,2837,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,8.6,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Sohail Khan,1,0,,,,,,,,,,87,8,67,20,35,48,82
15616,1211659,170,2838,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,9.1,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,Haider Ali,Mohammad Hasnain,1,0,,,,,,,,,,88,8,66,21,35,49,81
15617,1211659,170,2839,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,9.2,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Hasnain,4,0,,,,,,,,,,89,8,65,35,22,50,77
15618,1211659,170,2840,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,9.3,Peshawar Zalmi,Quetta Gladiators,Haider Ali,Shoaib Malik,Mohammad Hasnain,0,0,,,,,,caught,Haider Ali,,,93,8,64,39,22,54,77
15619,1211659,170,2841,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,9.4,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Mohammad Hasnain,2,0,,,,,,,,,,93,7,63,22,0,0,75
15620,1211659,170,2842,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,9.5,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Mohammad Hasnain,0,0,,,,,,,,,,95,7,62,24,0,2,75
15621,1211659,170,2843,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,9.6,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Mohammad Hasnain,4,0,,,,,,,,,,95,7,61,24,0,2,71
15622,1211659,170,2844,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.1,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,Sohail Khan,1,0,,,,,,,,,,99,7,60,0,28,6,70
15623,1211659,170,2845,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.2,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Sohail Khan,4,0,,,,,,,,,,100,7,59,28,1,7,66
15624,1211659,170,2846,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.3,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Sohail Khan,0,1,1.0,,,,,,,,,104,7,58,32,1,11,65
15625,1211659,170,2847,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.3,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Sohail Khan,0,0,,,,,,,,,,105,7,58,32,1,12,65
15626,1211659,170,2848,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.4,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Sohail Khan,4,0,,,,,,,,,,105,7,57,32,1,12,61
15627,1211659,170,2849,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.5,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,Sohail Khan,3,0,,,,,,,,,,109,7,56,36,1,16,58
15628,1211659,170,2850,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,10.6,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,Sohail Khan,4,0,,,,,,,,,,112,7,55,1,39,19,54
15629,1211659,170,2851,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,11.1,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,TS Mills,4,0,,,,,,,,,,116,7,54,39,5,23,50
15630,1211659,170,2852,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,11.2,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,TS Mills,4,0,,,,,,,,,,120,7,53,43,5,27,46
15631,1211659,170,2853,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,11.3,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,TS Mills,1,0,,,,,,,,,,124,7,52,47,5,31,45
15632,1211659,170,2854,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,11.4,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,TS Mills,2,0,,,,,,,,,,125,7,51,5,48,32,43
15633,1211659,170,2855,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,11.5,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,TS Mills,1,0,,,,,,,,,,127,7,50,7,48,34,42
15634,1211659,170,2856,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,11.6,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,LS Livingstone,TS Mills,2,0,,,,,,,,,,128,7,49,48,8,35,40
15635,1211659,170,2857,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,12.1,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,Mohammad Hasnain,0,0,,,,,,,,,,130,7,48,8,50,37,40
15636,1211659,170,2858,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,12.2,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,Mohammad Hasnain,4,0,,,,,,,,,,130,7,47,8,50,37,36
15637,1211659,170,2859,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,12.3,Peshawar Zalmi,Quetta Gladiators,LS Livingstone,Shoaib Malik,Mohammad Hasnain,0,0,,,,,,caught,LS Livingstone,,,134,7,46,12,50,41,36
15638,1211659,170,2860,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,12.4,Peshawar Zalmi,Quetta Gladiators,L Gregory,Shoaib Malik,Mohammad Hasnain,1,0,,,,,,,,,,134,6,45,0,50,0,35
15639,1211659,170,2861,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,12.5,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,L Gregory,Mohammad Hasnain,4,0,,,,,,,,,,135,6,44,50,1,1,31
15640,1211659,170,2862,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,12.6,Peshawar Zalmi,Quetta Gladiators,Shoaib Malik,L Gregory,Mohammad Hasnain,0,0,,,,,,bowled,Shoaib Malik,,,139,6,43,54,1,5,31
15641,1211659,170,2863,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.1,Peshawar Zalmi,Quetta Gladiators,L Gregory,LA Dawson,BCJ Cutting,0,1,1.0,,,,,,,,,139,5,42,1,0,0,30
15642,1211659,170,2864,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.1,Peshawar Zalmi,Quetta Gladiators,L Gregory,LA Dawson,BCJ Cutting,2,0,,,,,,,,,,140,5,42,1,0,1,28
15643,1211659,170,2865,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.2,Peshawar Zalmi,Quetta Gladiators,L Gregory,LA Dawson,BCJ Cutting,1,0,,,,,,,,,,142,5,41,3,0,3,27
15644,1211659,170,2866,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.3,Peshawar Zalmi,Quetta Gladiators,LA Dawson,L Gregory,BCJ Cutting,0,0,,,,,,caught,LA Dawson,,,143,5,40,0,4,4,27
15645,1211659,170,2867,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.4,Peshawar Zalmi,Quetta Gladiators,L Gregory,Hasan Ali,BCJ Cutting,6,0,,,,,,,,,,143,4,39,4,0,0,21
15646,1211659,170,2868,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.5,Peshawar Zalmi,Quetta Gladiators,L Gregory,Hasan Ali,BCJ Cutting,0,1,,1.0,,,,,,,,149,4,38,10,0,6,20
15647,1211659,170,2869,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.5,Peshawar Zalmi,Quetta Gladiators,Hasan Ali,L Gregory,BCJ Cutting,6,0,,,,,,,,,,150,4,38,0,10,7,14
15648,1211659,170,2870,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,13.6,Peshawar Zalmi,Quetta Gladiators,Hasan Ali,L Gregory,BCJ Cutting,1,0,,,,,,,,,,156,4,37,6,10,13,13
15649,1211659,170,2871,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,14.1,Peshawar Zalmi,Quetta Gladiators,Hasan Ali,L Gregory,TS Mills,2,0,,,,,,,,,,157,4,36,7,10,14,11
15650,1211659,170,2872,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,14.2,Peshawar Zalmi,Quetta Gladiators,Hasan Ali,L Gregory,TS Mills,0,1,,,1.0,,,,,,,159,4,35,9,10,16,10
15651,1211659,170,2873,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,14.3,Peshawar Zalmi,Quetta Gladiators,L Gregory,Hasan Ali,TS Mills,6,0,,,,,,,,,,160,4,34,10,9,17,4
15652,1211659,170,2874,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,14.4,Peshawar Zalmi,Quetta Gladiators,L Gregory,Hasan Ali,TS Mills,1,0,,,,,,,,,,166,4,33,16,9,23,3
15653,1211659,170,2875,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,14.5,Peshawar Zalmi,Quetta Gladiators,Hasan Ali,L Gregory,TS Mills,0,1,,,,1.0,,,,,,167,4,32,9,17,24,2
15654,1211659,170,2876,2019/20,2020-03-05,Rawalpindi Cricket Stadium,1,14.6,Peshawar Zalmi,Quetta Gladiators,L Gregory,Hasan Ali,TS Mills,2,0,,,,,,,,,,168,4,31,17,9,25,0
15655,1211660,102,8083,2019/20,2020-03-06,Gaddafi Stadium,1,0.1,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,2,0,,,,,,,,,,0,10,120,0,0,0,100
15656,1211660,102,8084,2019/20,2020-03-06,Gaddafi Stadium,1,0.2,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,,,,,,,,,,2,10,119,2,0,2,100
15657,1211660,102,8085,2019/20,2020-03-06,Gaddafi Stadium,1,0.3,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,,,,,,,,,,2,10,118,2,0,2,100
15658,1211660,102,8086,2019/20,2020-03-06,Gaddafi Stadium,1,0.4,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,3,0,,,,,,,,,,2,10,117,2,0,2,97
15659,1211660,102,8087,2019/20,2020-03-06,Gaddafi Stadium,1,0.5,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Mohammad Amir,1,0,,,,,,,,,,5,10,116,0,5,5,96
15660,1211660,102,8088,2019/20,2020-03-06,Gaddafi Stadium,1,0.6,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,,,,,,,,,,6,10,115,5,1,6,96
15661,1211660,102,8089,2019/20,2020-03-06,Gaddafi Stadium,1,1.1,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,,,,,,,,,,6,10,114,1,5,6,96
15662,1211660,102,8090,2019/20,2020-03-06,Gaddafi Stadium,1,1.2,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Aamer Yamin,1,0,,,,,,,,,,6,10,113,1,5,6,95
15663,1211660,102,8091,2019/20,2020-03-06,Gaddafi Stadium,1,1.3,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Aamer Yamin,1,0,,,,,,,,,,7,10,112,5,2,7,94
15664,1211660,102,8092,2019/20,2020-03-06,Gaddafi Stadium,1,1.4,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,,,,,,,,,,8,10,111,2,6,8,94
15665,1211660,102,8093,2019/20,2020-03-06,Gaddafi Stadium,1,1.5,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,,,,,,,,,,8,10,110,2,6,8,94
15666,1211660,102,8094,2019/20,2020-03-06,Gaddafi Stadium,1,1.6,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Aamer Yamin,0,0,,,,,,,,,,8,10,109,2,6,8,94
15667,1211660,102,8095,2019/20,2020-03-06,Gaddafi Stadium,1,2.1,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,1,0,,,,,,,,,,8,10,108,6,2,8,93
15668,1211660,102,8096,2019/20,2020-03-06,Gaddafi Stadium,1,2.2,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Mohammad Amir,0,1,,,,1.0,,,,,,9,10,107,2,7,9,92
15669,1211660,102,8097,2019/20,2020-03-06,Gaddafi Stadium,1,2.3,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,0,,,,,,,,,,10,10,106,7,2,10,92
15670,1211660,102,8098,2019/20,2020-03-06,Gaddafi Stadium,1,2.4,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,6,0,,,,,,,,,,10,10,105,7,2,10,86
15671,1211660,102,8099,2019/20,2020-03-06,Gaddafi Stadium,1,2.5,Multan Sultans,Karachi Kings,MM Ali,Zeeshan Ashraf,Mohammad Amir,0,1,,,,1.0,,,,,,16,10,104,13,2,16,85
15672,1211660,102,8100,2019/20,2020-03-06,Gaddafi Stadium,1,2.6,Multan Sultans,Karachi Kings,Zeeshan Ashraf,MM Ali,Mohammad Amir,0,0,,,,,,caught,Zeeshan Ashraf,,,17,10,103,2,13,17,85
15673,1211660,102,8101,2019/20,2020-03-06,Gaddafi Stadium,1,3.1,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,0,0,,,,,,,,,,17,9,102,13,0,0,85
15674,1211660,102,8102,2019/20,2020-03-06,Gaddafi Stadium,1,3.2,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,4,0,,,,,,,,,,17,9,101,13,0,0,81
15675,1211660,102,8103,2019/20,2020-03-06,Gaddafi Stadium,1,3.3,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,1,0,,,,,,,,,,21,9,100,17,0,4,80
15676,1211660,102,8104,2019/20,2020-03-06,Gaddafi Stadium,1,3.4,Multan Sultans,Karachi Kings,Shan Masood,MM Ali,Aamer Yamin,1,0,,,,,,,,,,22,9,99,0,18,5,79
15677,1211660,102,8105,2019/20,2020-03-06,Gaddafi Stadium,1,3.5,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,0,0,,,,,,,,,,23,9,98,18,1,6,79
15678,1211660,102,8106,2019/20,2020-03-06,Gaddafi Stadium,1,3.6,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,1,0,,,,,,,,,,23,9,97,18,1,6,78
15679,1211660,102,8107,2019/20,2020-03-06,Gaddafi Stadium,1,4.1,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,CJ Jordan,0,0,,,,,,,,,,24,9,96,19,1,7,78
15680,1211660,102,8108,2019/20,2020-03-06,Gaddafi Stadium,1,4.2,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,CJ Jordan,4,0,,,,,,,,,,24,9,95,19,1,7,74
15681,1211660,102,8109,2019/20,2020-03-06,Gaddafi Stadium,1,4.3,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,CJ Jordan,2,0,,,,,,,,,,28,9,94,23,1,11,72
15682,1211660,102,8110,2019/20,2020-03-06,Gaddafi Stadium,1,4.4,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,CJ Jordan,1,0,,,,,,,,,,30,9,93,25,1,13,71
15683,1211660,102,8111,2019/20,2020-03-06,Gaddafi Stadium,1,4.5,Multan Sultans,Karachi Kings,Shan Masood,MM Ali,CJ Jordan,2,0,,,,,,,,,,31,9,92,1,26,14,69
15684,1211660,102,8112,2019/20,2020-03-06,Gaddafi Stadium,1,4.6,Multan Sultans,Karachi Kings,Shan Masood,MM Ali,CJ Jordan,0,0,,,,,,,,,,33,9,91,3,26,16,69
15685,1211660,102,8113,2019/20,2020-03-06,Gaddafi Stadium,1,5.1,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,1,0,,,,,,,,,,33,9,90,26,3,16,68
15686,1211660,102,8114,2019/20,2020-03-06,Gaddafi Stadium,1,5.2,Multan Sultans,Karachi Kings,Shan Masood,MM Ali,Aamer Yamin,1,0,,,,,,,,,,34,9,89,3,27,17,67
15687,1211660,102,8115,2019/20,2020-03-06,Gaddafi Stadium,1,5.3,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,2,0,,,,,,,,,,35,9,88,27,4,18,65
15688,1211660,102,8116,2019/20,2020-03-06,Gaddafi Stadium,1,5.4,Multan Sultans,Karachi Kings,MM Ali,Shan Masood,Aamer Yamin,0,0,,,,,,caught,MM Ali,,,37,9,87,29,4,20,65
15689,1211660,102,8117,2019/20,2020-03-06,Gaddafi Stadium,1,5.5,Multan Sultans,Karachi Kings,RR Rossouw,Shan Masood,Aamer Yamin,0,0,,,,,,caught,RR Rossouw,,,37,8,86,0,4,0,65
15690,1211660,102,8118,2019/20,2020-03-06,Gaddafi Stadium,1,5.6,Multan Sultans,Karachi Kings,RS Bopara,Shan Masood,Aamer Yamin,4,0,,,,,,,,,,37,7,85,0,4,0,61
15691,1211660,102,8119,2019/20,2020-03-06,Gaddafi Stadium,1,6.1,Multan Sultans,Karachi Kings,Shan Masood,RS Bopara,Imad Wasim,1,0,,,,,,,,,,41,7,84,4,4,4,60
15692,1211660,102,8120,2019/20,2020-03-06,Gaddafi Stadium,1,6.2,Multan Sultans,Karachi Kings,RS Bopara,Shan Masood,Imad Wasim,0,0,,,,,,caught,RS Bopara,,,42,7,83,4,5,5,60
